index,dialog_id,unique_id,role,content,intent,music_attribute
2661,0a16a8844026504b,0a16a8844026504b:1:system,system,[MUSIC]Of course. How about these ones? I also added other party songs.,"['feedback_request', 'sympathetic_response', 'passive_recommend', 'active_recommend']",['theme']
2662,0a16a8844026504b,0a16a8844026504b:2:user,user,thank you!! i like cardi too,"['add_filter', 'accept_response']",['artist']
2663,0a16a8844026504b,0a16a8844026504b:2:system,system,[MUSIC]I'm enjoying all these artists. Any other song or artist that you want to add?,"['detail_attribute_request', 'sympathetic_response', 'passive_recommend']","['track', 'artist']"
2664,0a16a8844026504b,0a16a8844026504b:3:user,user,i like them,['accept_response'],['none']
2665,0a16a8844026504b,0a16a8844026504b:3:system,system,[MUSIC],['passive_recommend'],['none']
2666,10099cece85d9a8a,10099cece85d9a8a:0:user,user,"Hi there, can you create a playlist of rock music for working out at the gym?","['initial_query', 'greeting', 'add_filter']","['theme', 'genre']"
2667,10099cece85d9a8a,10099cece85d9a8a:0:system,system,[MUSIC]Hello do you like any of these?,"['feedback_request', 'sympathetic_response', 'passive_recommend']",['none']
2668,10099cece85d9a8a,10099cece85d9a8a:1:user,user,"Can you add in some rock music from the 90s from artists like the Stone temple pilots, Third Eye Blind, and Red Hot Chili Peppers?",['add_filter'],"['year', 'similar_artist', 'genre']"
2669,10099cece85d9a8a,10099cece85d9a8a:1:system,system,[MUSIC]How about these?,"['feedback_request', 'passive_recommend']",['none']
2670,10099cece85d9a8a,10099cece85d9a8a:2:user,user,That's a good start. Could you add a few more songs from those artists?,"['add_filter', 'accept_response']",['artist']
2671,10099cece85d9a8a,10099cece85d9a8a:2:system,system,[MUSIC]Awesome how about these songs?,"['feedback_request', 'sympathetic_response', 'passive_recommend']",['none']
2672,10099cece85d9a8a,10099cece85d9a8a:3:user,user,Awesome! I'd like some songs from artists similar to those on the playlist.,"['add_filter', 'accept_response']",['similar_artist']
2673,10099cece85d9a8a,10099cece85d9a8a:3:system,system,[MUSIC]Do you like these songs?,"['feedback_request', 'passive_recommend']",['none']
2674,10099cece85d9a8a,10099cece85d9a8a:4:user,user,hmm...not a big fan of blink 182. How about some songs from Bush?,"['add_filter', 'remove_filter', 'reject_response']",['artist']
2675,10099cece85d9a8a,10099cece85d9a8a:4:system,system,[MUSIC]Good choice,"['sympathetic_response', 'passive_recommend']",['none']
2676,4eaf5f622990471e,4eaf5f622990471e:0:user,user,dirty south,"['initial_query', 'add_filter']",['artist']
2677,4eaf5f622990471e,4eaf5f622990471e:0:system,system,?,['others'],['none']
2678,4eaf5f622990471e,4eaf5f622990471e:1:user,user,trap music,['add_filter'],['genre']
2679,4eaf5f622990471e,4eaf5f622990471e:1:system,system,[MUSIC]Here are results for trap music,"['parroting_response', 'passive_recommend']",['genre']
2680,4eaf5f622990471e,4eaf5f622990471e:2:user,user,young buck gorilla zoe,['add_filter'],['artist']
2681,4eaf5f622990471e,4eaf5f622990471e:2:system,system,[MUSIC]Here are results for young buck gorilla zoe,"['parroting_response', 'passive_recommend']",['artist']
2682,4eaf5f622990471e,4eaf5f622990471e:3:user,user,ok,['accept_response'],['none']
2683,4eaf5f622990471e,4eaf5f622990471e:3:system,system,what else can I find for you,['detail_attribute_request'],['none']
2684,4eaf5f622990471e,4eaf5f622990471e:4:user,user,money man future,['add_filter'],['artist']
2685,4eaf5f622990471e,4eaf5f622990471e:4:system,system,[MUSIC]Here are your songs.,['passive_recommend'],['none']
2686,562f276e763d757d,562f276e763d757d:0:user,user,I'd like to create an 80s pop workout playlist please,"['initial_query', 'add_filter']","['year', 'theme', 'genre']"
2687,562f276e763d757d,562f276e763d757d:0:system,system,"[MUSIC]Hi, I can help you with that. Here are some songs to start do you have any favorite artists/groups?",['detail_attribute_request'],['artist']
2688,562f276e763d757d,562f276e763d757d:1:user,user,"anything British New Wave, Wham,Prince...",['add_filter'],"['artist', 'genre']"
2689,562f276e763d757d,562f276e763d757d:1:system,system,"[MUSIC]Here are some recommendations, what do you think?","['feedback_request', 'passive_recommend']",['none']
2690,562f276e763d757d,562f276e763d757d:2:user,user,Great!@ Let's try some female vocalists too,"['add_filter', 'accept_response']",['vocal']
2691,562f276e763d757d,562f276e763d757d:2:system,system,[MUSIC]Here are a few more,['passive_recommend'],['none']
2692,562f276e763d757d,562f276e763d757d:3:user,user,Those are good too! How about some hair metal?,"['add_filter', 'accept_response']",['genre']
2693,562f276e763d757d,562f276e763d757d:3:system,system,"[MUSIC]I am unfamiliar with that, but I hope these are okay recommendations, do you have a favorite band perhaps?","['detail_attribute_request', 'passive_recommend']",['artist']
2694,562f276e763d757d,562f276e763d757d:4:user,user,"Those are hair metal, mostly. :) Let's try some ballads for cooldown - how about The Cure?",['add_filter'],"['artist', 'genre']"
2695,562f276e763d757d,562f276e763d757d:4:system,system,[MUSIC]You got it! Here are some songs by The Cure!,['passive_recommend'],['artist']
2696,b27cff54e425c94f,b27cff54e425c94f:0:user,user,can I listen to some meditation/study music please?,"['initial_query', 'add_filter']",['theme']
2697,b27cff54e425c94f,b27cff54e425c94f:0:system,system,[MUSIC]here is some meditation soundtracks.,['passive_recommend'],['theme']
2698,b27cff54e425c94f,b27cff54e425c94f:1:user,user,"Great, can you send some more please?","['continue', 'accept_response']",['none']
2699,b27cff54e425c94f,b27cff54e425c94f:1:system,system,[MUSIC]here are some more tracks,['passive_recommend'],['track']
2700,b27cff54e425c94f,b27cff54e425c94f:2:user,user,Nice. DO you have any nature sounds?,"['add_filter', 'accept_response']",['none']
2701,b27cff54e425c94f,b27cff54e425c94f:2:system,system,[MUSIC]here are some nature sounds,['passive_recommend'],['none']
2702,91c51262169a5d61,91c51262169a5d61:0:user,user,"Hii, can i have some trap music","['initial_query', 'add_filter', 'greeting']",['genre']
2703,91c51262169a5d61,91c51262169a5d61:0:system,system,You bet. I'm searching right now. Do you have a favorite artist you ean tincluded?,"['sympathetic_response', 'detail_attribute_request']",['artist']
2704,91c51262169a5d61,91c51262169a5d61:1:user,user,Migos,['add_filter'],['artist']
2705,91c51262169a5d61,91c51262169a5d61:1:system,system,"[MUSIC]Alright, I will sprinkle in some Migos.","['passive_recommend', 'parroting_response']",['artist']
2706,91c51262169a5d61,91c51262169a5d61:2:user,user,"Okay, more please",['continue'],['none']
2707,91c51262169a5d61,91c51262169a5d61:2:system,system,[MUSIC]You got it! I added some Yellow Claw. You like? Are theri enough Migo's songs?,"['active_recommend', 'detail_attribute_request']",['artist']
2708,91c51262169a5d61,91c51262169a5d61:3:user,user,You could add more migos and future also,['add_filter'],['artist']
2709,91c51262169a5d61,91c51262169a5d61:3:system,system,[MUSIC]Will do.,"['sympathetic_response', 'passive_recommend']",['none']
2710,91c51262169a5d61,91c51262169a5d61:4:user,user,Okayy,['accept_response'],['none']
2711,91c51262169a5d61,91c51262169a5d61:4:system,system,"[MUSIC]Let's see how many future songs I can find for you, okay?","['passive_recommend', 'feedback_request']",['artist']
2712,91c51262169a5d61,91c51262169a5d61:5:user,user,Alright then lets see,['accept_response'],['none']
2713,91c51262169a5d61,91c51262169a5d61:5:system,system,[MUSIC]Got a good collection They are in the middle beneath the Migos newly added ones.,"['sympathetic_response', 'passive_recommend']",['artist']
2714,91c51262169a5d61,91c51262169a5d61:6:user,user,Amazing!,['accept_response'],['none']
2715,91c51262169a5d61,91c51262169a5d61:6:system,system,Life is Good when you got some trap sounds!,['sympathetic_response'],['genre']
2716,601cfd5530000741,601cfd5530000741:0:user,user,"Hi, can you help me make a relaxing playlist to study to?","['initial_query', 'greeting', 'add_filter']",['theme']
2717,601cfd5530000741,601cfd5530000741:0:system,system,[MUSIC]Hello! Of course! Check out these songs!,"['sympathetic_response', 'passive_recommend']",['none']
2718,601cfd5530000741,601cfd5530000741:1:user,user,"These are wonderful. A few more like this, please?","['continue', 'accept_response']",['none']
2719,601cfd5530000741,601cfd5530000741:1:system,system,[MUSIC]I'm glad you like them. I included a classical piece you may like. Classical music is a very good option to relax and study!,"['sympathetic_response', 'active_recommend']",['genre']
2720,601cfd5530000741,601cfd5530000741:2:user,user,"Thanks, could we maybe get some more soft piano?",['add_filter'],['instrument']
2721,601cfd5530000741,601cfd5530000741:2:system,system,soft piano,['parroting_response'],"['mood', 'instrument']"
2722,601cfd5530000741,601cfd5530000741:3:user,user,Could me maybe get some more Conan Grey?,['add_filter'],['artist']
2723,601cfd5530000741,601cfd5530000741:3:system,system,"[MUSIC]Sure. I have added a few classical, piano and Gray songs. Check them out!",['passive_recommend'],"['artist', 'instrument']"
2724,601cfd5530000741,601cfd5530000741:4:user,user,"This is exactly what I want, could we get a couple more like this?","['continue', 'accept_response']",['none']
2725,601cfd5530000741,601cfd5530000741:4:system,system,[MUSIC]Of course. Piano is one of my favorite instruments! I have added a few more songs.,"['sympathetic_response', 'passive_recommend']",['instrument']
2726,4532b0711b6a3e51,4532b0711b6a3e51:0:user,user,Hello! I'd love to create a playlist for Gospel songs,"['initial_query', 'greeting', 'add_filter']",['genre']
2727,4532b0711b6a3e51,4532b0711b6a3e51:0:system,system,I think I understand. Do yo want the Gospel genre? Or do you mean How great Thou art by Carrie Underwood kind of gospel songs?,"['detail_attribute_request', 'sympathetic_response']",['genre']
2728,4532b0711b6a3e51,4532b0711b6a3e51:1:user,user,Hmmmm....I'd like a mix of the two...Some soulful songs and some uptempo songs...can we add some songs from Lauren daigle and J Moss?,['add_filter'],"['artist', 'mood', 'genre', 'tempo']"
2729,4532b0711b6a3e51,4532b0711b6a3e51:1:system,system,[MUSIC]Absolutely! I can do variety!,"['sympathetic_response', 'passive_recommend']",['none']
2730,4532b0711b6a3e51,4532b0711b6a3e51:2:user,user,"I'd absolutely love to listen to mali music too, can we add that?",['add_filter'],['artist']
2731,4532b0711b6a3e51,4532b0711b6a3e51:2:system,system,[MUSIC]Mali Music coming up after a few J Moss. This helps me choose better picks just for you.,"['parroting_response', 'sympathetic_response', 'passive_recommend']",['artist']
2732,4532b0711b6a3e51,4532b0711b6a3e51:3:user,user,These are great! Lauren daigle is always my favourite. Can we also add some South African praise songs?,"['add_filter', 'accept_response']","['artist', 'culture', 'genre']"
2733,4532b0711b6a3e51,4532b0711b6a3e51:3:system,system,[MUSIC]I feel blessed to be able to search these for you.,"['sympathetic_response', 'passive_recommend']",['none']
2734,4532b0711b6a3e51,4532b0711b6a3e51:4:user,user,Yes!!! J Moss finally!! Can we round it up with some songs from maverick city?,"['add_filter', 'accept_response']",['artist']
2735,4532b0711b6a3e51,4532b0711b6a3e51:4:system,system,"[MUSIC]I will absolutely add Maverick City. I need you to choose 10 more please. Their are African Praise songs, Mali and J Moss songs closer to the middle and top of you list as well.","['parroting_response', 'sympathetic_response', 'passive_recommend']","['artist', 'culture', 'genre']"
2736,e3e4acb234015525,e3e4acb234015525:0:user,user,"hey, i would like to create a playlist with pop songs","['initial_query', 'greeting', 'add_filter']",['genre']
2737,e3e4acb234015525,e3e4acb234015525:0:system,system,[MUSIC]Hey how about these?,['passive_recommend'],['none']
2738,e3e4acb234015525,e3e4acb234015525:1:user,user,Hmmm.. not so great...can we add some songs by Chris Brown and Big Sean?,"['add_filter', 'accept_response', 'reject_response']",['artist']
2739,e3e4acb234015525,e3e4acb234015525:1:system,system,[MUSIC]ok how about these,['passive_recommend'],['none']
2740,e3e4acb234015525,e3e4acb234015525:2:user,user,"Yesss! more like it... I recently started listening to some african artistes, can we add some Nasty C and Fireboy songs?","['add_filter', 'accept_response']",['artist']
2741,e3e4acb234015525,e3e4acb234015525:2:system,system,[MUSIC]ok are these what you are looking for?,['passive_recommend'],['none']
2742,e3e4acb234015525,e3e4acb234015525:3:user,user,Absolutely spot on! I'd like some songs by Cardi B too,['add_filter'],['artist']
2743,e3e4acb234015525,e3e4acb234015525:3:system,system,[MUSIC]Good choice,"['sympathetic_response', 'passive_recommend']",['none']
2744,68664e13f5f95882,68664e13f5f95882:0:user,user,"hello, i want to take a long bath, can you make me a playlist","['initial_query', 'greeting', 'add_filter']",['theme']
2745,68664e13f5f95882,68664e13f5f95882:0:system,system,[MUSIC]Hello! I'm happy to help. What about these songs? Is there a particular genre that you enjoy?,"['feedback_request', 'detail_attribute_request', 'sympathetic_response', 'passive_recommend']",['genre']
2746,68664e13f5f95882,68664e13f5f95882:1:user,user,"lovely, can you add some of olivia rodrigo","['add_filter', 'accept_response']",['artist']
2747,68664e13f5f95882,68664e13f5f95882:1:system,system,[MUSIC]Check out this selection of Olivia Rodrigo's songs. Any other favorite artists?,"['detail_attribute_request', 'parroting_response', 'passive_recommend']",['artist']
2748,68664e13f5f95882,68664e13f5f95882:2:user,user,"thank you, i like Alessia Cara","['add_filter', 'accept_response']",['artist']
2749,68664e13f5f95882,68664e13f5f95882:2:system,system,[MUSIC]What about these ones?,"['feedback_request', 'passive_recommend']",['artist']
2750,68664e13f5f95882,68664e13f5f95882:3:user,user,"sweet!! i like them,",['accept_response'],['none']
2751,68664e13f5f95882,68664e13f5f95882:3:system,system,[MUSIC]I added a few more of my suggestions!,"['sympathetic_response', 'active_recommend']",['none']
2752,68664e13f5f95882,68664e13f5f95882:4:user,user,"thank you, this will do",['accept_response'],['none']
2753,68664e13f5f95882,68664e13f5f95882:4:system,system,[MUSIC],['passive_recommend'],['none']
2754,f9cac625b9f8bfe4,f9cac625b9f8bfe4:0:user,user,Hello I want to create playlist for when i am sleeping,"['initial_query', 'greeting', 'add_filter']",['theme']
2755,f9cac625b9f8bfe4,f9cac625b9f8bfe4:0:system,system,[MUSIC]hey i hope you like it,"['sympathetic_response', 'passive_recommend']",['none']
2756,f9cac625b9f8bfe4,f9cac625b9f8bfe4:1:user,user,Add me some slow slow songs from juice wrld,['add_filter'],"['artist', 'tempo']"
2757,f9cac625b9f8bfe4,f9cac625b9f8bfe4:1:system,system,[MUSIC]ok,['passive_recommend'],['none']
2758,f9cac625b9f8bfe4,f9cac625b9f8bfe4:2:user,user,I love hide from juice wrld,['accept_response'],"['track', 'artist']"
2759,f9cac625b9f8bfe4,f9cac625b9f8bfe4:2:system,system,[MUSIC]Good choice,"['sympathetic_response', 'passive_recommend']",['none']
2760,f9cac625b9f8bfe4,f9cac625b9f8bfe4:3:user,user,Can you add circles by post malone please,['add_filter'],"['track', 'artist']"
2761,f9cac625b9f8bfe4,f9cac625b9f8bfe4:3:system,system,[MUSIC]Here is Circles by Post Malone,"['parroting_response', 'passive_recommend']","['track', 'artist']"
2762,f9cac625b9f8bfe4,f9cac625b9f8bfe4:4:user,user,I like circles and also robbery from juice wrld and postmalone,['add_filter'],"['track', 'artist']"
2763,f9cac625b9f8bfe4,f9cac625b9f8bfe4:4:system,system,"[MUSIC]Ok, more Juice WRLD and Post Malone songs have been added.","['parroting_response', 'passive_recommend']",['artist']
2764,adf6663cd5e0e896,adf6663cd5e0e896:0:user,user,"Hello, I want to create playlist for I am sick","['initial_query', 'greeting', 'add_filter']",['theme']
